Fuente,Titulo,Resumen de Contenido,Seccion,URL,Fecha
La Jornada,Enrique Galván Ochoa: Dinero   ,"El contraste de  las propuestas en materia de seguridad de las candidatas Claudia Sheinbaum y Xóchitl Gálvez confirmó lo que hemos venido viendo los últimos meses. Experiencia y preparación en la aspirante presidencial de Morena e incapacidad para armar un esquema que haga sentido en la abanderada del prianismo. Sin embargo, tiene buen olfato para los negocios. Lanzó la idea de la construcción de una cárcel enorme para encerrar a los delincuentes, una copia de lo que está haciendo el presidente Bukele en El Salvador. La iniciativa posiblemente oculta el interés de concesionarla a un empresario privado como se vino haciendo en gobiernos anteriores. Sólo que para armar el negocio primero tiene que ganar las elecciones. Jorge Castañeda surgió de su inexistencia para sugerir una estrategia: “El manual ahorita es ‘ go negative’ con Claudia Sheinbaum, no con López Obrador, o también con López Obrador, con investigación de oposición, con chismes, con todo”. Es lo que han venido haciendo, y tampoco les ha dado resultado.",Economía,https://www.jornada.com.mx/2024/03/06/opinion/006o1eco?partner=rss,06/03/2024
La Jornada,Abrumador déficit anual de 360 mil mdd en medidas para la equidad: ONU   ,"Uno de los principales obstáculos para lograr la igualdad de género en 2030 es la “alarmante falta de financiamiento”, pues existe un “abrumador déficit anual de 360 mil millones de dólares”, en las medidas globales destinadas a alcanzar esta meta.",Economía,https://www.jornada.com.mx/2024/03/06/economia/017n2eco?partner=rss,06/03/2024
La Jornada,"En una década, América Móvil redujo sólo 10 puntos su participación y mantiene dominio   ","A una década de que se declaró a América Móvil agente preponderante, su participación de mercado se ha reducido en alrededor de 10 puntos porcentuales, pero otras compañías del sector siguen sin poder competir con ella, reportó la consultora mexicana The Competitive Intelligence Unit (The CIU).",Economía,https://www.jornada.com.mx/2024/03/06/economia/019n3eco?partner=rss,06/03/2024
La Jornada,Carlos Fernández-Vega: México SA   ,"El mafioso  Alonso Ancira es muestra fiel de que una de las consignas neoliberales (“el capital privado es mejor administrador que el sector público”) resulta totalmente… falsa, y sobran ejemplos para sustentarlo (Fobaproa, rescates carretero, azucarero, Mexicana de Aviación, Aeroméxico, y un larguísimo etcétera), pero en el caso concreto de este personaje habría que darle un premio por quebrar, en no menos de dos ocasiones, la paraestatal que, en 1991 y por un precio ridículo (si es que realmente lo pagó), graciosamente le entregó su amigo –así lo presume– Carlos Salinas de Gortari.",Economía,https://www.jornada.com.mx/2024/03/06/opinion/018o1eco?partner=rss,06/03/2024
La Jornada,Marca récord el bitcóin   ,"Londres. El bitcóin alcanzó un máximo histórico el martes, impulsado por los inversores que inyectan dinero en criptoproductos cotizados al contado en Estados Unidos y la perspectiva de que las tasas de interés mundiales puedan bajar. La mayor criptomoneda del mundo alcanzó un máximo de 69 mil 202 dólares, superando el récord histórico de 68 mil 999.99 dólares de noviembre de 2021.",Economía,https://www.jornada.com.mx/2024/03/06/economia/016n3eco?partner=rss,06/03/2024
La Jornada,Persiste una mayor exclusión de mujeres en el mercado laboral   ,"Pese a que las mujeres generan riqueza y son un elemento indispensable para aumentar la competitividad de los países, el principal problema de exclusión en el mercado laboral está relacionado con factores asociados a estereotipos y papeles tradicionales de género.",Economía,https://www.jornada.com.mx/2024/03/06/economia/017n1eco?partner=rss,06/03/2024
La Jornada,"México, el mayor comprador de granos a EU; desplaza a China   ","Luego de realizar importaciones agroalimentarias récord, en 2023 México se convirtió en el principal comprador de granos de Estados Unidos y mandó a China a la segunda posición, reveló información del Departamento de Agricultura de Estados Unidos (USDA, por sus siglas en inglés).",Economía,https://www.jornada.com.mx/2024/03/06/economia/019n1eco?partner=rss,06/03/2024
La Jornada,Se mantiene el peso por abajo de 17 por dólar   ,El peso logró sostenerse por debajo de la línea de 17 por dólar spot –su mejor nivel desde inicios de 2024– por segunda jornada consecutiva.,Economía,https://www.jornada.com.mx/2024/03/06/economia/016n2eco?partner=rss,06/03/2024
La Jornada,"Desigualdad ante el cambio climático, advierte la FAO    ",,Economía,https://www.jornada.com.mx/2024/03/06/economia/017n4eco?partner=rss,06/03/2024
La Jornada,Política fiscal requiere perspectiva de género   ,"La falta de perspectiva de género en el diseño de las políticas fiscales fortalece la desigualdad entre hombres y mujeres en América Latina, afirmaron especialistas de la organización Fundar.",Economía,https://www.jornada.com.mx/2024/03/06/economia/017n3eco?partner=rss,06/03/2024
La Jornada,BdeM disminuirá tasa de referencia este mes: encuesta Citibanamex   ,"Analistas del sector financiero consultados por Citibanamex esperan que este mes el Banco de México (BdeM) haga un recorte de un cuarto de punto porcentual a la tasa de referencia, el instrumento que marca el costo al que se financian empresas y familias, y que actualmente se encuentra en 11.25 por ciento.",Economía,https://www.jornada.com.mx/2024/03/06/economia/018n1eco?partner=rss,06/03/2024
La Jornada,Desconecta Cuba 74% del alumbrado público por falta de combustible   ,"La Habana. Cuba apagó casi tres cuartas partes de su alumbrado público durante las horas de mayor consumo para hacer frente a una creciente escasez de energía, reportaron el martes medios estatales, cuando la crisis económica es cada vez más profunda en la isla.",Economía,https://www.jornada.com.mx/2024/03/06/economia/018n2eco?partner=rss,06/03/2024
La Jornada,Homínidos del Pleistoceno tenían técnicas complejas y de planificación para elaborar sus herramientas   ,"Madrid. Homínidos con organización para fabricar herramientas de piedra ocuparon el este de Asia hace 1.1 millones de años, 300 mil antes de las hachas de mano más antiguas halladas en la región.",Ciencias,https://www.jornada.com.mx/2024/03/06/ciencias/a06n2cie?partner=rss,06/03/2024
La Jornada,Se gradúan 10 astronautas de EU; son elegibles para ir a la Luna y a Marte   ,"Houston. Luego de dos años de riguroso entrenamiento, 10 estadunidenses se convirtieron de forma oficial en astronautas el martes y ahora son elegibles para misiones de la NASA a la Estación Espacial Internacional (EEI), a la Luna y, si todo va bien, a Marte.",Ciencias,https://www.jornada.com.mx/2024/03/06/ciencias/a06n3cie?partner=rss,06/03/2024
La Jornada,"Con células del líquido amniótico, científicos crean miniórganos   ","Washington. Científicos crearon miniórganos a partir de células que flotan en el líquido que rodea al feto en el útero, avance que consideran que podría abrir nuevas áreas de la medicina prenatal.",Ciencias,https://www.jornada.com.mx/2024/03/06/ciencias/a06n1cie?partner=rss,06/03/2024
La Jornada,Presentan Javier Valdez: El Bato en la FIL de Minería   ,"El legado periodístico y literario de Javier Valdez seguirá vigente por años y es obligada la lectura de sus textos sobre el México bárbaro e incendiado, sostuvo Griselda Triana, compañera de vida del corresponsal de La Jornada asesinado en mayo de 2017.",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a04n2cul?partner=rss,06/03/2024
La Jornada,En agosto nos vemos (extractos)   ,"Los primeros tres años fueron puntuales todos los días, de noche en la cama o por la mañana en el baño, salvo en las treguas sagradas de las reglas y los partos. Ambos vieron a tiempo las amenazas de la rutina, y sin ponerse de acuerdo decidieron sumarle al amor un grano de aventura. En una época solían ir a los moteles de lance, tanto a los más refinados como a los de mala muerte, hasta una noche en que el hotel fue asaltado a mano armada y los dejaron a ellos en los puros cueros. Eran inspiraciones tan imprevistas que ella se acostumbró a llevar los preservativos en la cartera para evitar sorpresas. Hasta que descubrieron por azar una marca que llevaba impreso su anuncio de publicidad: Next Time Buy Lutecian. Así fue como inauguraron una larga época en que cada amor llevaba el premio de una frase feliz, desde chistes procaces hasta sentencias de Séneca.",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a03n3cul?partner=rss,06/03/2024
La Jornada,"Restauran La Victoria, antigua maderería que  se transformará en la Casa del Libro Monterrey   ","Monterrey, NL., El emblemático edificio que albergó a la maderería La Victoria, construido en 1945 dentro de la tendencia arquitectónica del art decó tardío, empezó a ser restaurado y será convertido en La Casa del Libro Monterrey, tras 60 años en el abandono.",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a05n2cul?partner=rss,06/03/2024
La Jornada,"El Diccionario rinde homenaje a Moliner, en BC   ","Tijuana, BC., La Compañía Nacional de Teatro llegó el pasado fin de semana a Tijuana –como parte de su descentralización– con El Diccionario, y la primera actriz Luisa Huertas para dar vida a María Moliner; Daniel Giménez Cacho, como el gancho para abarrotar el Centro Cultural Tijuana (Cecut) con una charla sobre “La profesión de actor” y la puesta en escena de ¡Violencia!, una coproducción con el Centro Cultural Helénico.",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a05n1cul?partner=rss,06/03/2024
La Jornada,Murió el fotógrafo catalán Ramón Masats   ,,Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a04n3cul?partner=rss,06/03/2024
La Jornada,Arquitecto Riken Yamamoto gana el premio Pritzker   ,"Nueva York. El japonés Riken Yamamoto ganó el premio Pritzker 2024, considerado el Nobel de la arquitectura, informó la organización responsable de la distinción en un comunicado que elogia su “estilo tranquilizador”.",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a04n1cul?partner=rss,06/03/2024
La Jornada,"“Escribir poesía equivale a explorar el alma, con todo lo que eso implica”   ","La poeta indígena Margarita León (Santiago de Anaya, Hidalgo, 1982) sufrió una experiencia aterradora cuando era niña: la muerte de su madre durante el parto de su décimo hijo. Margarita, de entonces 9 años, quiso recitar un poema para rendirle un homenaje en un festival del Día de las Madres, pero enmudeció frente a los asistentes.",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a02n1cul?partner=rss,06/03/2024
La Jornada,Ricardo Yáñez: Isocronías   ,"“Hasta las rodillas, como a los rosales”, aconsejaba un padre podar los textos a su hija adolescente, quien ya madre y abuela me lo platicaría. “Las rodillas”, a mi entender, eran de los rosales, cosa equivocada: eran o deben ser las del jardinero. Suena cruel, es, nada más, práctico. El rosal, los rosales, me dicen, florecen así mucho mejor. La anécdota, de Monterrey.",Cultura,https://www.jornada.com.mx/2024/03/06/opinion/a04o1cul?partner=rss,06/03/2024
La Jornada,"Sin estar disponible, se volvió el segundo libro más vendido   ","El lanzamiento de la novela póstuma de Gabriel García Márquez (1927- 2014), En agosto nos vemos, que llega hoy a librerías en concordancia con el cumpleaños del autor colombiano, se ha convertido en un fenómeno de ventas: Amazon la coloca como el segundo libro más vendido en México.",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a03n2cul?partner=rss,06/03/2024
La Jornada,Distribuyen 300 mil ejemplares en el mundo de obra póstuma de Gabo   ,"Madrid. En una multitudinaria rueda de prensa en el Instituto Cervantes de Madrid, a la que acudieron 50 periodistas y más de 180 siguieron la transmisión por Internet, los hijos de Gabriel García Márquez rememoraron los últimos días de su padre, cuando dictaba a su fiel secretaria, Monica Alonso, las correcciones de su postrera obra literaria, que dejó inconclusa y dispersa en cinco manuscritos.",Cultura,https://www.jornada.com.mx/2024/03/06/cultura/a03n1cul?partner=rss,06/03/2024
