Fuente,Titulo,Resumen de Contenido,Seccion,URL,Fecha
Expansión,"Tesla, BYD, JAC, Volvo, SEV y otras crean la Electro Movilidad Asociación","La nueva asociación será presidida por Shirley Wagner, una abogada especializada en temas regulatorios del sector eléctrico, quien ahora se enfocará en promover la movilidad eléctrica en el país.",Empresas,https://expansion.mx/empresas/2024/03/05/crean-electro-movilidad-asociacion-ema,05/03/2024
Expansión,La china Ganfeng aumentará su participación en un activo argentino de litio,La empresa hace estos movimientos en un momento en el que busca hacerse de más recursos de litio y garantizar su cadena de suministro.,Empresas,https://expansion.mx/empresas/2024/03/05/china-ganfeng-aumentar-participacion-activo-argentino-litio,05/03/2024
Expansión,Izzi presenta problemas en su servicio de televisión de paga,Usuarios de redes sociales han reportado la caída de la señal de la televisión de paga de Izzi.,Empresas,https://expansion.mx/empresas/2024/03/05/falla-izzi-hoy-problemas,05/03/2024
Expansión,Planta de Tesla en Alemania detiene producción tras supuesto incendio provocado,"La armadora, cerca de Berlín, se quedó sin electricidad después de que el incidente afectara una torre eléctrica cerca de las instalaciones.",Empresas,https://expansion.mx/empresas/2024/03/05/planta-de-tesla-en-alemania-con-supuesto-incendio,05/03/2024
Expansión,Altán regresa a concurso mercantil por cambios en acuerdo con acreedores,"La empresa responsable de la Red Compartida se encuentra nuevamente en concurso mercantil, debido a cambios de último momento realizados en el acuerdo alcanzado previamente con sus acreedores.",Empresas,https://expansion.mx/empresas/2024/03/05/crisis-altan-redes-invalidan-convenio-de-reestructuracion,05/03/2024
Expansión,Cómo China está dominando el mercado de vehículos eléctricos con precios bajos,"BYD, JAC, Geely y Chery han irrumpido en el mercado mexicano con vehículos electrificados a precios competitivos. ¿Su secreto? Controlan toda la cadena de producción.",Empresas,https://expansion.mx/empresas/2024/03/05/autos-electricos-chinos-mexico-precios-bajos,05/03/2024
Expansión,Unilever México nombra a Juan Pablo Galindo como su director general,"El ejecutivo sustituye a Lourdes Castañeda, quien asume la dirección de la división de Nutrición en Estados Unidos y Canadá.",Empresas,https://expansion.mx/empresas/2024/03/04/unilever-mexico-nombra-juan-pablo-galindo-director-general,05/03/2024
Expansión,¿Habrá suficiente electricidad para recargar los vehículos eléctricos?,La creciente demanda de este tipo de modelos ha detonado un alza en las solicitudes de servicios de suministro eléctrico para su carga.,Empresas,https://expansion.mx/empresas/2024/03/04/autos-electricos-suficiente-electricidad-para-recargarlos,05/03/2024
Expansión,La deuda de Pemex con sus proveedores sube 44% en los últimos cuatro meses,"La compañía arrastra deudas con sus contratistas desde antes del sexenio, pero en los últimos años ésta ha incrementado de manera constante.",Empresas,https://expansion.mx/empresas/2024/03/04/deuda-pemex-proveedores-sube-44-por-ciento,04/03/2024
Expansión,Planta de BYD en México sigue pese a investigación de EU sobre los autos chinos,"El fabricante chino se ha convertido en un rival peligroso para Tesla, y el gobierno de Estados Unidos no es ajeno a la supremacía que China ha alcanzado en el mercado de vehículos eléctricos.",Empresas,https://expansion.mx/empresas/2024/03/04/planta-de-byd-en-mexico-sigue-en-pie,04/03/2024
Expansión,Más combustóleo y altas pérdidas: El costo de que Pemex produzca más gasolina,El negocio de refinación ha arrastrado de manera constante a la compañía. Sus pérdidas han aumentado a medida de que ha crecido la producción de refinados.,Empresas,https://expansion.mx/empresas/2024/03/04/costo-de-que-pemex-produzca-mas-gasolina,04/03/2024
Expansión,"Abogados piden honorarios por 6,000 mdd tras fallo a favor de Musk en EU","""El tamaño de la indemnización solicitada es grande porque el valor del beneficio para Tesla que logró el abogado del demandante fue enorme"", fundamentaron las firmas.",Empresas,https://expansion.mx/empresas/2024/03/02/abogados-piden-honorarios-por-6-000-mdd-tras-fallo-a-favor-de-musk-en-eu,02/03/2024
Expansión,"Sheinbaum promete más rutas de trenes, aeropuertos y aviones para Mexicana","Durante su arranque de campaña, la candidata de la coalición ""Sigamos Haciendo Historia"" dejó ver su intención de seguir apostando por las propuestas emblemáticas de la administración actual.",Empresas,https://expansion.mx/empresas/2024/03/01/sheinbaum-100-puntos-trenes-de-pasajeros,02/03/2024
Expansión,Walmart busca aprovechar el impulso del Tren Maya e Interoceánico en el sureste,"El plan de expansión del gigante minorista en la región contempla la apertura de 28 nuevas unidades, con una inversión de 1,175 millones de pesos hasta 2025.",Empresas,https://expansion.mx/empresas/2024/03/01/walmart-aprovechar-impulso-tren-maya-interoceanico-sureste,01/03/2024
Expansión,La polémica por la refinería de Cadereyta revive con la clausura de la planta,El gobierno estatal tomó la medida después de que personal acudió a realizar una inspección y no se le permitiera el acceso.,Empresas,https://expansion.mx/empresas/2024/03/01/refineria-cadereyta-es-clausurada,01/03/2024
Expansión,"La venta de autos usados se ""enfría"" ante una mayor oferta de vehículos nuevos","La normalización en el inventario de vehículos nuevos ha tenido un impacto directo en la demanda de autos usados, que experimentó un auge en los años previos debido a la escasez de unidades nuevas.",Empresas,https://expansion.mx/empresas/2024/03/01/venta-de-autos-usados-cae-por-suministro-de-autos-nuevos,01/03/2024
Expansión,Zara volverá a Ucrania tras dos años de cierre por la guerra,"Grupo Inditex, propietario de Zara, ha comunicado a los propietarios locales que comenzará a reabrir sus tiendas en Ucrania a principios de abril.",Empresas,https://expansion.mx/empresas/2024/03/01/zara-volvera-a-ucrania-tras-dos-anos,01/03/2024
Expansión,Pemex deberá pagar la mitad de su deuda en los próximos cuatro años,La compañía afrontará grandes obligaciones con sus tenedores y esto indica que la siguiente administración deberá de continuar con los apoyos a la compañía.,Empresas,https://expansion.mx/empresas/2024/03/01/pemex-debera-pagar-mitad-deuda-proximos-cuatro-anos,01/03/2024
Expansión,El AIFA y el Aeropuerto de Tulum tienen el mismo problema: es difícil llegar,"Ambos aeropuertos buscan descentralizar operaciones compitiendo con el AICM y el Aeropuerto de Cancún, pero la falta de transporte accesible reduce su atractivo para los pasajeros.",Empresas,https://expansion.mx/empresas/2024/02/29/aifa-y-el-aeropuerto-de-tulum-con-poca-conexion-para-llegar,29/02/2024
Expansión,JAC responde a la llegada de BYD Dolphin Mini y baja el precio del E10X,"Tras la llegada de BYD Dolphin Mini, JAC anunció una reducción de 82,000 pesos en el precio de su modelo E10X para reposicionarlo como el vehículo eléctrico más asequible en el mercado mexicano.",Empresas,https://expansion.mx/empresas/2024/02/29/jac-responde-a-byd-dolphin-mini-y-baja-precio-e10x,29/02/2024
Expansión,La Comer evalúa la apertura de más tiendas de Sumesa tras una década en pausa,"Hasta el momento, La Comer ha seguido una estrategia centrada en los segmentos de mayor poder adquisitivo; sin embargo, ahora está considerando impulsar el formato de precios más bajos.",Empresas,https://expansion.mx/empresas/2024/02/29/la-comer-apertura-tiendas-sumesa,29/02/2024
Expansión,Talos dice que la producción de Zama se demora por la falta de un plan adecuado,El proyecto se ha demorado más de lo previsto y el presupuesto fue reducido de manera reciente.,Empresas,https://expansion.mx/empresas/2024/02/29/produccion-campo-zama-demora-falta-plan-adecuado,29/02/2024
Expansión,"Tesla enfrentará la demanda de 6,000 trabajadores por discriminación racial","Los demandantes alegan que los trabajadores negros de la fábrica fueron objeto de una serie de conductas racistas, como insultos, pintas y lazos colgados en sus puestos de trabajo.",Empresas,https://expansion.mx/empresas/2024/02/29/tesla-enfrentaria-demanda-por-discriminacion-racial,29/02/2024
Expansión,AB InBev vende menos cerveza y su beneficio neto cae 6.3% en 2023,"La cervecera con sede en Bélgica registró una baja de 1.7% en el volumen mundial de cerveza vendida, a 585 millones de hectolitros, con caídas en Europa y sobre todo en Estados Unidos.",Empresas,https://expansion.mx/empresas/2024/02/29/ab-inbev-vende-menos-cerveza-y-beneficio-neto-cae-2023,29/02/2024
Expansión,EU investigará si los autos chinos son un riesgo para la seguridad nacional,El presidente Joe Biden advirtió que esta medida es necesaria ante el potencial que tiene China para saturar el mercado estadounidense con sus vehículos.,Empresas,https://expansion.mx/empresas/2024/02/29/eu-investigara-autos-chinos-riesgo-seguridad-nacional,29/02/2024
Expansión,BYD lanza el Dolphin Mini: el vehículo eléctrico más accesible del mercado,"Este automóvil urbano llega al mercado con la promesa de ser el vehículo eléctrico más accesible, con dos versiones que se sitúan por debajo de los 400,000 pesos.",Empresas,https://expansion.mx/empresas/2024/02/29/byd-dolphin-mini-electrico-mas-accesible-precio,29/02/2024
Expansión,"Liverpool quiere vender 1,800 autos eléctricos de BYD en 2024","Para acelerar la venta de los modelos de BYD, Liverpool considera abrir nuevos showrooms en Monterrey, Guadalajara y Cuernavaca.",Empresas,https://expansion.mx/empresas/2024/02/28/liverpool-quiere-vender-1-800-autos-electricos-byd-en-2024,29/02/2024
Expansión,Grupo Bimbo obtiene reconocimiento por reducción de su impacto ambiental,"La panificadora mexicana fue incluida por segunda ocasión en The A List 2023, que destaca a las empresas con las mejores estrategias ambientales en el mundo.",Empresas,https://expansion.mx/empresas/2024/02/28/grupo-bimbo-obtiene-reconocimiento-por-reduccion-de-su-impacto-ambiental,28/02/2024
Expansión,La china Foton alista el lanzamiento del primer vehículo de hidrógeno en México,"Se trata de un autobús con capacidad para 49 pasajeros además del conductor, que permite recorrer una distancia de hasta 500 km, suficiente para cubrir una ruta entre la Ciudad de México y Querétaro.",Empresas,https://expansion.mx/empresas/2024/02/28/foton-alista-el-primer-vehiculo-de-hidrogeno-en-mexico,28/02/2024
Expansión,Profeco llama a revisión a autos Suzuki por falla en la bomba de vacío,"La automotriz señaló que reemplazará la refacción, de manera gratuita para los consumidores que resulten afectados por el desperfecto.",Empresas,https://expansion.mx/empresas/2024/02/28/profeco-alerta-falla-autos-suzuki-como-pedir-revision,28/02/2024
Expansión,C&A México nombra a Gabriela Villalobos como su nueva CEO,"Villalobos sustituye en el cargo a Kelly Kroger, quien dirigió las operaciones de la cadena en el país desde 2016.",Empresas,https://expansion.mx/empresas/2024/02/28/c-a-mexico-nombra-gabriela-villalobos-ceo,28/02/2024
Expansión,Cada vez más clientes de Liverpool compran de forma digital y no en tiendas,"Tras haber fortalecido su página web y aplicación móvil durante la pandemia, la empresa ahora está cosechando los frutos de esta estrategia.",Empresas,https://expansion.mx/empresas/2024/02/28/adios-tiendas-liverpool-ventas-digitales-crecen,28/02/2024
Expansión,Boeing deberá presentar un plan en 90 días para solucionar problemas de calidad,"La medida fue solicitada por la Administración Federal de Aviación de Estados Unidos tras una reunión con Dave Calhoun, presidente ejecutivo de la firma.",Empresas,https://expansion.mx/empresas/2024/02/28/boeing-debe-presentar-plan-para-problemas-de-calidad,28/02/2024
Expansión,Nissan planea lanzar el servicio de taxis de conducción autónoma en Japón,"El gobierno japonés ha priorizado la aceleración de esta tecnología, ante la escasez de trabajadores y el envejecimiento de su población, que necesita de transporte.",Empresas,https://expansion.mx/empresas/2024/02/28/nissan-planea-lanzar-taxis-conduccion-autonoma-japon,28/02/2024
Expansión,El 2023 fue uno de los años con menos accidentes aéreos mortales,"Según la IATA, solo se registró un accidente mortal por parte de un avión comercial en todo el mundo durante el año.",Empresas,https://expansion.mx/empresas/2024/02/28/2023-uno-de-los-mas-seguros-para-la-aviacion-segun-la-iata,28/02/2024
Expansión,CPKC y Grupo México entregarán estudios de factibilidad para trenes de pasajeros,Las dos más grandes empresas del sector ferroviario en México entregarían entre mayo y agosto los estudios de factibilidad para desarrollar varias rutas de servicio de pasajeros el país.,Empresas,https://expansion.mx/empresas/2024/02/28/estudios-de-factibilidad-para-trenes-de-pasajeros-listos,28/02/2024
Expansión,Los resultados de Pemex mejoran después de los millonarios apoyos del gobierno,"La petrolera estatal reportó ayer una utilidad neta superior a los 100,000 millones de pesos, pero para los analistas el resultado no es del todo positivo.",Empresas,https://expansion.mx/empresas/2024/02/28/resultados-pemex-mejoran-millonarios-apoyos-gobierno,28/02/2024
Expansión,Aerolíneas cancelan vuelos en el AICM por caída de ceniza volcánica,"“Nos dijeron que por la caída de ceniza el avión no estaba en condiciones"", relató a Expansión uno de los afectados.",Empresas,https://expansion.mx/empresas/2024/02/27/vuelos-cancela-aicm-caida-ceniza,28/02/2024
Expansión,La marca que más autos “made in China” vende en México no es asiática,Esta automotriz estadounidense comenzó con este modelo de negocio desde 2016 al encontrar los productos hechos en aquella parte del mundo más esequibles.,Empresas,https://expansion.mx/empresas/2024/02/27/gm-lider-venta-autos-chinos-en-mexico,27/02/2024
Expansión,"México, en espera de que EU demuestre seguridad en consumo de maíz transgénico","En medio de una disputa por el comercio del grano, el subsecretario de Agricultura mexicano dijo que hay ciencia que prueba que éste y el herbicida glifosato son dañinos para la salud humana.",Economía,https://expansion.mx/economia/2024/03/06/eu-mexico-conflicto-maiz-transgenico-tmec,07/03/2024
Expansión,Mujeres necesitan ahorro 80% mayor que hombres para igualar ingresos en retiro,"Tener un buen ingreso durante el retiro es un gran desafío para las generaciones más jóvenes; sin embargo, para las mujeres lo es aún más, debido a las dificultades adicionales que enfrentan.",Economía,https://expansion.mx/economia/2024/03/06/mujeres-necesitan-ahorro-80-mayor-que-hombres-para-retiro,06/03/2024
Expansión,"Las fintech adquieren mercado, pero el reto está en la rentabilidad: Fitch",Fitch advirte que instituciones como las Sofipos y las fintech tienen una capacidad y un financiamiento menos diversificados.,Economía,https://expansion.mx/economia/2024/03/06/fintech-adquieren-mercado-el-reto-sera-rentabilidad-fitch,06/03/2024
Expansión,¿Cuánto se gana en Puebla? Este es el sueldo promedio,"Conoce cuál es el salario promedio en Puebla y su nivel de calidad de vida considerando aspectos como industrias, actividades, movilidad y empleo.",Economía,https://expansion.mx/economia/2024/03/06/cuanto-se-gana-en-puebla-sueldo-promedio,06/03/2024
Expansión,"Avances contra la inflación en EU ""no están asegurados"", señala Jerome Powell","""Si la economía evoluciona en general como esperamos, seguramente será apropiado comenzar a flexibilizar la política (monetaria) en algún punto este año"", asegura el presidente de la Reserva Federal.",Economía,https://expansion.mx/economia/2024/03/06/avances-contra-inflacion-eu-no-estan-asegurados-fed,06/03/2024
Expansión,La confianza del consumidor se estanca en febrero,"Los consumidores mexicanos perciben mejoras en las condiciones económicas de sus hogares y del país, y mejora su disposición al consumo de durables. Pero disminuye confianza en el futuro cercano.",Economía,https://expansion.mx/economia/2024/03/06/se-estanca-confianza-del-consumidor-febrero-inegi,06/03/2024
Expansión,Lo bueno y lo malo de la austeridad republicana que promete Sheinbaum,"Gane quien gane, el reto está en analizar el presupuesto público para que se gaste en conceptos redituables para la economía, además de generar más ingresos considerando una reforma tributaria.",Economía,https://expansion.mx/economia/2024/03/06/bueno-y-malo-de-austeridad-republicana-claudia-sheinbaum,06/03/2024
Expansión,"Matías Nuñez es el CEO de Openbank, el banco digital de Santander","El banco dio a conocer que Nuñez, que también es parte del Consejo de Administración de Getnet, será el líder de su unidad digital que sale este año.",Economía,https://expansion.mx/economia/2024/03/05/matias-nunez-ceo-openbank,06/03/2024
Expansión,Los Cetes a 28 días suman tres semanas consecutivas con rendimientos de 11%,"Tras el reporte trimestral del Banco de México (Banxico), la Junta de Gobierno dejó ver que habría un ajuste a la tasa en marzo, por lo que los rendimientos de estos instrumentos se ajustaron.",Economía,https://expansion.mx/economia/2024/03/05/cetes-ajustan-rendimientos-11,05/03/2024
Expansión,"Se crean 156,403 empleos en febrero, la cuarta cifra más alta en ese mes","La generación de empleo, considerando los primeros dos meses del año, es de 265,424 puestos.",Economía,https://expansion.mx/economia/2024/03/05/se-crean-156-403-empleos-en-febrero-imss,05/03/2024
Expansión,"Mujeres y pobres en el campo, los más afectados por el cambio climático: FAO","En el medio rural las mujeres asumen mucho más las tareas domésticas y de cuidado de personas, lo que limita sus oportunidades de estudio y empleo, señala la organización en un informe.",Economía,https://expansion.mx/economia/2024/03/05/cambio-climatico-los-mas-afectados-mujeres-y-pobres-en-campo,05/03/2024
Expansión,¿Cómo se presenta la declaración anual de personas morales?,El SAT cuenta con diversas guías para presentar los informes anuales de las empresas por el pago del Impuesto Sobre la Renta (ISR).,Economía,https://expansion.mx/economia/2024/03/05/declaracion-anual-de-personas-morales-2023,05/03/2024
Expansión,Jeff Bezos desbanca a Elon Musk como máximo multimillonario del mundo,"Según la Índice de multimillonarios de la agencia Bloomberg, la fortuna de Bezos asciende a 200,000 mdd, superando los 198,000 mdd del dueño de Tesla.",Economía,https://expansion.mx/economia/2024/03/05/jeff-bezos-supera-elon-musk-hombre-mas-rico-del-mundo,05/03/2024
Expansión,China se fija un objetivo de crecimiento económico del 5% en 2024,"El objetivo va en línea con la expansión del PIB del año pasado, de un 5.2%, pero se sitúa lejos del dinámico ritmo de crecimiento de la economía china en los años 1990 y 2000.",Economía,https://expansion.mx/economia/2024/03/05/objetivo-de-crecimiento-economico-china-2024,05/03/2024
Expansión,Aseguradoras pagan 920 mdp por daños a embarcaciones tras Otis,"A casi cinco meses del paso del huracán, las aseguradoras han indemnizado a más de 200 embarcaciones con un costo promedio individual de 4.3 millones de pesos.",Economía,https://expansion.mx/economia/2024/03/05/aseguradoras-indemnizan-211-barcos-por-920-mdp-tras-otis,05/03/2024
Expansión,Las mujeres ganan 7.7 dólares por cada 10 que reciben los hombres en el mundo,"Las mujeres en el mundo acceden solo al 64% de la protección legal que ampara a los hombres, informa el Banco Mundial.",Economía,https://expansion.mx/economia/2024/03/04/mujeres-ganan-menos-que-hombres,04/03/2024
Expansión,"Consumo privado avanza 0.2% en diciembre, desacelera el paso","De acuerdo con analistas, el incremento es más a lo estimado por el Indicador Oportuno del Consumo Privado.",Economía,https://expansion.mx/economia/2024/03/04/consumo-privado-avanza-0-2-en-diciembre-desacelera-paso,04/03/2024
Expansión,La gasolina Premium suma cuatro meses sin subsidio,"Desde noviembre, este combustible no ha gozado de estímulo fiscal, a diferencia de la Magna y el diésel.",Economía,https://expansion.mx/economia/2024/03/04/gasolina-premium-suma-cuatro-meses-sin-subsidio,04/03/2024
Expansión,OPEP acuerda extender recorte de producción hasta finales de junio,"Con la medida, las naciones productoras pretenden elevar el precio de la materia prima.",Economía,https://expansion.mx/economia/2024/03/03/opep-acuerda-recorte-produccion-finales-junio,03/03/2024
Expansión,La reunión de la OMC cierra sin acuerdos en pesca y agricultura,"La directora general del organismo, Ngozi Okonjo-Iweala, destacó que la reunión tuvo lugar ""contra un trasfondo internacional marcado por la mayor incertidumbre de cualquier tiempo que se recuerde"".",Economía,https://expansion.mx/economia/2024/03/02/reunion-de-omc-cierra-sin-acuerdos-en-pesca-y-agricultura,02/03/2024
Expansión,Monte de Piedad logra acuerdo con sindicato,El contrato colectivo de trabajo será sometido a votación de los trabajadores.,Economía,https://expansion.mx/economia/2024/03/01/monte-de-piedad-logra-acuerdo-con-sindicato,02/03/2024
Expansión,"No solo BBVA, NU México presenta fallas hoy para hacer transferencias",Algunos usuarios reportaron problemas al momento de querer realizar transferencias.,Economía,https://expansion.mx/economia/2024/03/01/nu-mexico-presenta-fallas-hoy,01/03/2024
Expansión,Ingresos petroleros y tributarios quedan por debajo de sus metas en enero,En el reporte de Hacienda se observó un crecimiento de 28.6% en el gasto programable.,Economía,https://expansion.mx/economia/2024/03/01/ingresos-tributarios-petroleros-no-logran-meta-hacienda,01/03/2024
Expansión,Hacienda reduce el subsidio al diésel,"La cuota por el impuesto IEPS será de 6.08 pesos por litro; para el diésel, un monto mayor al de la semana que termina este viernes, de 5.79 pesos por litro.",Economía,https://expansion.mx/economia/2024/03/01/hacienda-reduce-subsidio-al-diesel-precio-gasolina,01/03/2024
Expansión,Analistas privados reducen expectativa de inflación,"Para el 2024, analistas consultados por el Banco de México (Banxico) esperan que la inflación cierre el año en una tasa de 4.10%, desde un 4.17% previo.",Economía,https://expansion.mx/economia/2024/03/01/analistas-privados-reducen-expectativa-de-inflacion,01/03/2024
Expansión,BBVA reporta fallas en sus sistemas,El banco informó a sus usuarios que sus sistemas presentaban fallas sin especificar si sólo era la app o también en sucursales.,Economía,https://expansion.mx/economia/2024/03/01/bbva-falla-app,01/03/2024
Expansión,"Las remesas se desaceleran en enero y llegan a 4,574.6 mdd","En el primer mes de este año, las remesas que llegaron a México cayeron 16.8% en comparación con el mes previo.",Economía,https://expansion.mx/economia/2024/03/01/remesas-se-desaceleran-enero-2024,01/03/2024
Expansión,Finamex busca capitalizar el nearshoring,"Una de las principales casas de bolsa en México pretende aprovechar esta tendencia, al tiempo que atrae a pequeños inversionistas.",Economía,https://expansion.mx/economia/2024/03/01/finamex-aprovechar-nearshoring-mexico,01/03/2024
Expansión,"México arranca el año con 52 anuncios de inversión por casi 26,000 mdd",El 62% de los anuncios de inversión corresponde a la industria del sector manufacturero.,Economía,https://expansion.mx/economia/2024/02/29/mexico-arranca-el-ano-con-52-anuncios-de-inversion-por-casi-26-000-mdd,01/03/2024
Expansión,Trabajadores de Monte de Piedad votarán por continuidad de huelga,"En caso de no llegar a un acuerdo entre la administración y el sindicato de Monte de Piedad esta semana, los trabajadores decidirán si continúa o se levanta la huelga.",Economía,https://expansion.mx/economia/2024/02/29/trabajadores-monte-piedad-votaran-huelga,29/02/2024
Expansión,"En 17 años, participación económica de mujeres en México ha pasado de 43 a 46%",El IMCO apunta que en el país la participación de las mujeres en la economía tiene un retraso importante respecto al promedio de la OCDE.,Economía,https://expansion.mx/economia/2024/02/29/participacion-economica-mujer-mexico-aumento-3-en-17-anos,29/02/2024
Expansión,"Se pensionan 72,623 mexicanos con tasa de reemplazo del 72%: Consar","De enero de 2021 a diciembre pasado, 63,360 personas han logrado pensionarse gracias a la reducción de las semanas cotizadas.",Economía,https://expansion.mx/economia/2024/02/29/mas-72-623-mexicanos-pensionan-72-ultimo-salario-consar,29/02/2024
Expansión,No por mérito propio: Millennials serán la generación más rica de la historia,"Ahora, lo importante es cómo gastarán en invertirán las grandes fortunas que heredarán en países como Estados Unidos. El cambio generacional de la riqueza redefinirá el rumbo de los negocios.",Economía,https://expansion.mx/economia/2024/02/29/illennials-seran-generacion-mas-rica-historia,29/02/2024
Expansión,La digitalización pone a competir a fintech y bancos: Hacienda,"Roberto Lazzeri, Jefe de la Oficina del Secretario de Hacienda, señala que la llegada de empresas de tecnología financiera ayuda a la competencia en favor de los usuarios.",Economía,https://expansion.mx/economia/2024/02/29/digitalizacion-pone-a-competir-a-fintech-y-bancos-hacienda,29/02/2024
Expansión,La industria farmacéutica mexicana puede prosperar más con el nearshoring,"Hay mano de obra calificada, costos competitivos e infraestructura para propiciar el nearshoring en la industria farmacéutica y de dispositivos médicos.",Economía,https://expansion.mx/economia/2024/02/29/industria-farmaceutica-prosperar-nearshoring,29/02/2024
Expansión,"Banco de México perfila ""ajuste fino"" en el recorte a la tasa","El subgobernador Jonathan Heath dijo que sería un ""error"" bajar la tasa prematuramente sin haber ganado la batalla contra la inflación; sin embargo, dijo que podría haber un ajuste.",Economía,https://expansion.mx/economia/2024/02/29/seria-un-error-bajar-tasa-de-interes-jonathan-heath,29/02/2024
Expansión,Inflación en EU aumenta en enero en línea con lo previsto,"El índice de precios de los gastos de consumo personal (PCE) subió un 0.3% el mes pasado, informó el jueves la Oficina de Análisis Económico del Departamento de Comercio.",Economía,https://expansion.mx/economia/2024/02/29/inflacion-estados-unidos-enero-2024,29/02/2024
Expansión,"7 de cada 10 personas invierten después del ""hubiera ahorrado""","Carlos Marmolejo, director general de la Sofipo Finsus, dijo que con GameIf buscan educar de manera didáctica a los usuarios incentivando el ahorro y las inversiones.",Economía,https://expansion.mx/economia/2024/02/29/finsus-fomentar-ahorro-gameif,29/02/2024
Expansión,La deuda mexicana se va en pago de pensiones,"Para 2024 se aprobó un techo de deuda de 1.9 bdp, mientras se prevé un gasto en pensiones por 1.500 bdp, y 465,000 mdp para el programa de pensiones para adultos mayores.",Economía,https://expansion.mx/economia/2024/02/29/la-deuda-mexicana-se-va-en-pago-de-pensiones,29/02/2024
Expansión,Impuestos quedan por debajo de lo esperado en 4 de 5 años de gobierno,México Evalúa advierte sobre la baja generación de recursos públicos por renta petrolera. Los ingresos totales quedaron por debajo de su meta en 2020 y 2023.,Economía,https://expansion.mx/economia/2024/02/28/recaudacion-impuestos-gobierno-amlo-debajo-meta,28/02/2024
Expansión,El porcentaje de pobreza laboral anota su segunda menor tasa desde 2008,"De acuerdo con el Coneval, en el último trimestre de 2023, las entidades con menor porcentaje de pobreza laboral fueron Baja California Sur, Baja California y Jalisco.",Economía,https://expansion.mx/economia/2024/02/28/pobreza-laboral-baja-2023-pero-mujeres-son-mas-vulnerables,28/02/2024
