Fuente,Titulo,Resumen de Contenido,Seccion,URL,Fecha
Expansión,Profeco llama a revisión a autos Suzuki por falla en la bomba de vacío,"La automotriz señaló que reemplazará la refacción, de manera gratuita para los consumidores que resulten afectados por el desperfecto.",Empresas,https://expansion.mx/empresas/2024/02/28/profeco-alerta-falla-autos-suzuki-como-pedir-revision,28/02/2024
Expansión,C&A México nombra a Gabriela Villalobos como su nueva CEO,"Villalobos sustituye en el cargo a Kelly Kroger, quien dirigió las operaciones de la cadena en el país desde 2016.",Empresas,https://expansion.mx/empresas/2024/02/28/c-a-mexico-nombra-gabriela-villalobos-ceo,28/02/2024
Expansión,Cada vez más clientes de Liverpool compran de forma digital y no en tiendas,"Tras haber fortalecido su página web y aplicación móvil durante la pandemia, la empresa ahora está cosechando los frutos de esta estrategia.",Empresas,https://expansion.mx/empresas/2024/02/28/adios-tiendas-liverpool-ventas-digitales-crecen,28/02/2024
Expansión,Boeing deberá presentar un plan en 90 días para solucionar problemas de calidad,"La medida fue solicitada por la Administración Federal de Aviación de Estados Unidos tras una reunión con Dave Calhoun, presidente ejecutivo de la firma.",Empresas,https://expansion.mx/empresas/2024/02/28/boeing-debe-presentar-plan-para-problemas-de-calidad,28/02/2024
Expansión,Nissan planea lanzar el servicio de taxis de conducción autónoma en Japón,"El gobierno japonés ha priorizado la aceleración de esta tecnología, ante la escasez de trabajadores y el envejecimiento de su población, que necesita de transporte.",Empresas,https://expansion.mx/empresas/2024/02/28/nissan-planea-lanzar-taxis-conduccion-autonoma-japon,28/02/2024
Expansión,El 2023 fue uno de los años con menos accidentes aéreos mortales,"Según la IATA, solo se registró un accidente mortal por parte de un avión comercial en todo el mundo durante el año.",Empresas,https://expansion.mx/empresas/2024/02/28/2023-uno-de-los-mas-seguros-para-la-aviacion-segun-la-iata,28/02/2024
Expansión,CPKC y Grupo México entregarán estudios de factibilidad para trenes de pasajeros,Las dos más grandes empresas del sector ferroviario en México entregarían entre mayo y agosto los estudios de factibilidad para desarrollar varias rutas de servicio de pasajeros el país.,Empresas,https://expansion.mx/empresas/2024/02/28/estudios-de-factibilidad-para-trenes-de-pasajeros-listos,28/02/2024
Expansión,Los resultados de Pemex mejoran después de los millonarios apoyos del gobierno,"La petrolera estatal reportó ayer una utilidad neta superior a los 100,000 millones de pesos, pero para los analistas el resultado no es del todo positivo.",Empresas,https://expansion.mx/empresas/2024/02/28/resultados-pemex-mejoran-millonarios-apoyos-gobierno,28/02/2024
Expansión,Aerolíneas cancelan vuelos en el AICM por caída de ceniza volcánica,"“Nos dijeron que por la caída de ceniza el avión no estaba en condiciones"", relató a Expansión uno de los afectados.",Empresas,https://expansion.mx/empresas/2024/02/27/vuelos-cancela-aicm-caida-ceniza,28/02/2024
Expansión,La marca que más autos “made in China” vende en México no es asiática,Esta automotriz estadounidense comenzó con este modelo de negocio desde 2016 al encontrar los productos hechos en aquella parte del mundo más esequibles.,Empresas,https://expansion.mx/empresas/2024/02/27/gm-lider-venta-autos-chinos-en-mexico,27/02/2024
Expansión,"La estatal CFE cierra el 2023 con utilidades de 116,469 millones de pesos",La compañía ha asegurado en un comunicado de prensa que ha sido su mejor resultado en los últimos 10 años.,Empresas,https://expansion.mx/empresas/2024/02/27/estatal-cfe-cierra-2023-utilidades-millones-pesos,27/02/2024
Expansión,Alsea descarta impacto por cambios laborales en México,La compañía ha dicho que factores como el aumento al salario mínimo o la reducción de la jornada laboral no repercutirán de manera importante en sus operaciones.,Empresas,https://expansion.mx/empresas/2024/02/27/alsea-descarta-impacto-cambios-laborales-mexico,27/02/2024
Expansión,"Pemex sorprende con utilidades por 106,920 mdp en el último trimestre del año",El buen resultado coincide con el hecho de que la estatal dejó de pagar lo que es su mayor carga fiscal al gobierno federal.,Empresas,https://expansion.mx/empresas/2024/02/27/pemex-sorprende-utilidades-ultimo-trimestre-2023,27/02/2024
Expansión,Alsea nombra a Federico Rodríguez como director de finanzas,"La empresa detalló en un comunicado enviado a la Bolsa Mexicana de Valores (BMV), que la transición comenzó en noviembre del año pasado y termina en marzo próximo.",Empresas,https://expansion.mx/empresas/2024/02/27/alsea-nombra-a-federico-rodriguez-como-director-de-finanzas,27/02/2024
Expansión,Gruma invertirá 792 mdp para aumentar su producción en Puebla,"Con la ampliación, la planta de tortillas contará con una capacidad instalada para producir 70,000 toneladas anuales de frituras y tortillas.",Empresas,https://expansion.mx/empresas/2024/02/27/gruma-invertira-produccion-puebla,27/02/2024
Expansión,Alsea incrementa ventas gracias a tiendas nuevas y proyecta crecimiento en 2024,"El operador realizó en 2023 inversiones de capital por 4,740 mdp, de los cuales 3,903 mdp se emplearon para la apertura de 184 unidades, así como la remodelación de unidades existentes.",Empresas,https://expansion.mx/empresas/2024/02/27/nuevas-tiendas-impulsan-las-ventas-de-alsea,27/02/2024
Expansión,Los fabricantes chinos detonan una reducción en los precios de los autos nuevos,La competencia entre fabricantes chinos y occidentales ha llevado a una mayor variedad de opciones y precios más accesibles en el mercado automotriz mexicano.,Empresas,https://expansion.mx/empresas/2024/02/27/autos-chinos-presionan-precios-mercado-automotriz-mexico,27/02/2024
Expansión,La inseguridad obstaculiza el movimiento de mercancías y empaña el nearshoring,"El robo a trenes y a vehículos de carga alcanzaron en 2023 las cifras más altas desde 2019, lo que ha sido acompañado por un aumento en el uso de la violencia en al menos siete de cada diez delitos.",Empresas,https://expansion.mx/empresas/2024/02/26/la-inseguridad-obstaculiza-el-movimiento-de-mercancias-y-empana-el-nearshoring,27/02/2024
Expansión,Iberdrola y el gobierno mexicano cierran la venta de las 13 centrales,El acuerdo anunciado en abril pasado y con ello la española se deshace de más del 50% de su negocio en el país.,Empresas,https://expansion.mx/empresas/2024/02/26/iberdrola-gobierno-mexicano-cierran-venta-13-centrales,26/02/2024
Expansión,Carlos Slim 'le quita el freno' a Dax e invierte en más tiendas,"Durante 2023, el Grupo Sanborns abrió 10 nuevas tiendas Dax, el mayor número de inauguraciones desde que Slim adquirió la cadena en 2004.",Empresas,https://expansion.mx/empresas/2024/02/26/carlos-slim-tiendas-dax-planea-abrir-sucursales-cdmx,26/02/2024
Expansión,Boehringer lanzará un fármaco contra la obesidad y el hígado graso,"El lanzamiento será en 2027 o 2028, dependiendo de que las últimas pruebas sean favorables",Empresas,https://expansion.mx/empresas/2024/02/26/adios-obesidad-higado-graso-nuevo-medicamento,26/02/2024
Expansión,"BYD lanza 'U9', un superdeportivo eléctrico capaz de competir con Ferrari","El U9 de la marca china es capaz de alcanzar los 100 km/h en solo 2.3 segundos, un desempeño muy similar al híbrido del Ferrari SF90 Stradale.",Empresas,https://expansion.mx/empresas/2024/02/26/byd-u9-superdeportivo-electrico-competir-ferrari,26/02/2024
Expansión,"A un año del anuncio de la planta de Tesla en México, solo hay un terreno vacío",El inicio de la construcción de la nueva gigafactory en Nuevo León ha tardado más de lo previsto. Pero un anuncio hecho la semana pasada indica que la primera piedra se colocará esta semana.,Empresas,https://expansion.mx/empresas/2024/02/26/planta-de-tesla-en-mexico-construccion,26/02/2024
Expansión,Un exoperador de Vitol es condenado por actos de corrupción en Ecuador y México,"El hombre fue encontrado culpable por una corte de Brooklyn. La comercializadora Vitol sobornó a funcionarios de Brasil, México y Ecuador para hacerse de contratos.",Empresas,https://expansion.mx/empresas/2024/02/23/vitol-corrupcion-ecuador-mexico,24/02/2024
Expansión,"Neta, la nueva marca de vehículos eléctricos que llega a México",La elección de México como nuevo mercado para Neta responde al crecimiento en la demanda de vehículos eléctricos en el país en los últimos años.,Empresas,https://expansion.mx/empresas/2024/02/23/neta-autos-electricos-mexico,24/02/2024
Expansión,Delta busca revertir plan de EU para anular asociación con Aeroméxico,"La aerolínea estadounidense dijo que si se desbanda la asociación, casi dos docenas de rutas entre Estados Unidos y México estarían en riesgo de cancelación.",Empresas,https://expansion.mx/empresas/2024/02/23/delta-busca-revertir-plan-de-eu-para-anular-asociacion-con-aeromexico,24/02/2024
Expansión,Libertad Soluciones destaca con el certificado Great Place to Work,GPTW México destacó el enfoque centrado en las personas que tiene la firma financiera en todas sus unidades.,Empresas,https://expansion.mx/empresas/2024/02/23/libertad-soluciones-destaca-con-el-certificado-great-place-to-work,23/02/2024
Expansión,Las mujeres ganan 7.7 dólares por cada 10 que reciben los hombres en el mundo,"Las mujeres en el mundo acceden solo al 64% de la protección legal que ampara a los hombres, informa el Banco Mundial.",Economía,https://expansion.mx/economia/2024/03/04/mujeres-ganan-menos-que-hombres,04/03/2024
Expansión,"Consumo privado avanza 0.2% en diciembre, desacelera el paso","De acuerdo con analistas, el incremento es más a lo estimado por el Indicador Oportuno del Consumo Privado.",Economía,https://expansion.mx/economia/2024/03/04/consumo-privado-avanza-0-2-en-diciembre-desacelera-paso,04/03/2024
Expansión,La gasolina Premium suma cuatro meses sin subsidio,"Desde noviembre, este combustible no ha gozado de estímulo fiscal, a diferencia de la Magna y el diésel.",Economía,https://expansion.mx/economia/2024/03/04/gasolina-premium-suma-cuatro-meses-sin-subsidio,04/03/2024
Expansión,OPEP acuerda extender recorte de producción hasta finales de junio,"Con la medida, las naciones productoras pretenden elevar el precio de la materia prima.",Economía,https://expansion.mx/economia/2024/03/03/opep-acuerda-recorte-produccion-finales-junio,03/03/2024
Expansión,La reunión de la OMC cierra sin acuerdos en pesca y agricultura,"La directora general del organismo, Ngozi Okonjo-Iweala, destacó que la reunión tuvo lugar ""contra un trasfondo internacional marcado por la mayor incertidumbre de cualquier tiempo que se recuerde"".",Economía,https://expansion.mx/economia/2024/03/02/reunion-de-omc-cierra-sin-acuerdos-en-pesca-y-agricultura,02/03/2024
Expansión,Monte de Piedad logra acuerdo con sindicato,El contrato colectivo de trabajo será sometido a votación de los trabajadores.,Economía,https://expansion.mx/economia/2024/03/01/monte-de-piedad-logra-acuerdo-con-sindicato,02/03/2024
Expansión,"No solo BBVA, NU México presenta fallas hoy para hacer transferencias",Algunos usuarios reportaron problemas al momento de querer realizar transferencias.,Economía,https://expansion.mx/economia/2024/03/01/nu-mexico-presenta-fallas-hoy,01/03/2024
Expansión,Ingresos petroleros y tributarios quedan por debajo de sus metas en enero,En el reporte de Hacienda se observó un crecimiento de 28.6% en el gasto programable.,Economía,https://expansion.mx/economia/2024/03/01/ingresos-tributarios-petroleros-no-logran-meta-hacienda,01/03/2024
Expansión,Hacienda reduce el subsidio al diésel,"La cuota por el impuesto IEPS será de 6.08 pesos por litro; para el diésel, un monto mayor al de la semana que termina este viernes, de 5.79 pesos por litro.",Economía,https://expansion.mx/economia/2024/03/01/hacienda-reduce-subsidio-al-diesel-precio-gasolina,01/03/2024
Expansión,Analistas privados reducen expectativa de inflación,"Para el 2024, analistas consultados por el Banco de México (Banxico) esperan que la inflación cierre el año en una tasa de 4.10%, desde un 4.17% previo.",Economía,https://expansion.mx/economia/2024/03/01/analistas-privados-reducen-expectativa-de-inflacion,01/03/2024
Expansión,BBVA reporta fallas en sus sistemas,El banco informó a sus usuarios que sus sistemas presentaban fallas sin especificar si sólo era la app o también en sucursales.,Economía,https://expansion.mx/economia/2024/03/01/bbva-falla-app,01/03/2024
Expansión,"Las remesas se desaceleran en enero y llegan a 4,574.6 mdd","En el primer mes de este año, las remesas que llegaron a México cayeron 16.8% en comparación con el mes previo.",Economía,https://expansion.mx/economia/2024/03/01/remesas-se-desaceleran-enero-2024,01/03/2024
Expansión,Finamex busca capitalizar el nearshoring,"Una de las principales casas de bolsa en México pretende aprovechar esta tendencia, al tiempo que atrae a pequeños inversionistas.",Economía,https://expansion.mx/economia/2024/03/01/finamex-aprovechar-nearshoring-mexico,01/03/2024
Expansión,"México arranca el año con 52 anuncios de inversión por casi 26,000 mdd",El 62% de los anuncios de inversión corresponde a la industria del sector manufacturero.,Economía,https://expansion.mx/economia/2024/02/29/mexico-arranca-el-ano-con-52-anuncios-de-inversion-por-casi-26-000-mdd,01/03/2024
Expansión,Trabajadores de Monte de Piedad votarán por continuidad de huelga,"En caso de no llegar a un acuerdo entre la administración y el sindicato de Monte de Piedad esta semana, los trabajadores decidirán si continúa o se levanta la huelga.",Economía,https://expansion.mx/economia/2024/02/29/trabajadores-monte-piedad-votaran-huelga,29/02/2024
Expansión,"En 17 años, participación económica de mujeres en México ha pasado de 43 a 46%",El IMCO apunta que en el país la participación de las mujeres en la economía tiene un retraso importante respecto al promedio de la OCDE.,Economía,https://expansion.mx/economia/2024/02/29/participacion-economica-mujer-mexico-aumento-3-en-17-anos,29/02/2024
Expansión,"Se pensionan 72,623 mexicanos con tasa de reemplazo del 72%: Consar","De enero de 2021 a diciembre pasado, 63,360 personas han logrado pensionarse gracias a la reducción de las semanas cotizadas.",Economía,https://expansion.mx/economia/2024/02/29/mas-72-623-mexicanos-pensionan-72-ultimo-salario-consar,29/02/2024
Expansión,No por mérito propio: Millennials serán la generación más rica de la historia,"Ahora, lo importante es cómo gastarán en invertirán las grandes fortunas que heredarán en países como Estados Unidos. El cambio generacional de la riqueza redefinirá el rumbo de los negocios.",Economía,https://expansion.mx/economia/2024/02/29/illennials-seran-generacion-mas-rica-historia,29/02/2024
Expansión,La digitalización pone a competir a fintech y bancos: Hacienda,"Roberto Lazzeri, Jefe de la Oficina del Secretario de Hacienda, señala que la llegada de empresas de tecnología financiera ayuda a la competencia en favor de los usuarios.",Economía,https://expansion.mx/economia/2024/02/29/digitalizacion-pone-a-competir-a-fintech-y-bancos-hacienda,29/02/2024
Expansión,La industria farmacéutica mexicana puede prosperar más con el nearshoring,"Hay mano de obra calificada, costos competitivos e infraestructura para propiciar el nearshoring en la industria farmacéutica y de dispositivos médicos.",Economía,https://expansion.mx/economia/2024/02/29/industria-farmaceutica-prosperar-nearshoring,29/02/2024
Expansión,"Banco de México perfila ""ajuste fino"" en el recorte a la tasa","El subgobernador Jonathan Heath dijo que sería un ""error"" bajar la tasa prematuramente sin haber ganado la batalla contra la inflación; sin embargo, dijo que podría haber un ajuste.",Economía,https://expansion.mx/economia/2024/02/29/seria-un-error-bajar-tasa-de-interes-jonathan-heath,29/02/2024
Expansión,Inflación en EU aumenta en enero en línea con lo previsto,"El índice de precios de los gastos de consumo personal (PCE) subió un 0.3% el mes pasado, informó el jueves la Oficina de Análisis Económico del Departamento de Comercio.",Economía,https://expansion.mx/economia/2024/02/29/inflacion-estados-unidos-enero-2024,29/02/2024
Expansión,"7 de cada 10 personas invierten después del ""hubiera ahorrado""","Carlos Marmolejo, director general de la Sofipo Finsus, dijo que con GameIf buscan educar de manera didáctica a los usuarios incentivando el ahorro y las inversiones.",Economía,https://expansion.mx/economia/2024/02/29/finsus-fomentar-ahorro-gameif,29/02/2024
Expansión,La deuda mexicana se va en pago de pensiones,"Para 2024 se aprobó un techo de deuda de 1.9 bdp, mientras se prevé un gasto en pensiones por 1.500 bdp, y 465,000 mdp para el programa de pensiones para adultos mayores.",Economía,https://expansion.mx/economia/2024/02/29/la-deuda-mexicana-se-va-en-pago-de-pensiones,29/02/2024
Expansión,Impuestos quedan por debajo de lo esperado en 4 de 5 años de gobierno,México Evalúa advierte sobre la baja generación de recursos públicos por renta petrolera. Los ingresos totales quedaron por debajo de su meta en 2020 y 2023.,Economía,https://expansion.mx/economia/2024/02/28/recaudacion-impuestos-gobierno-amlo-debajo-meta,28/02/2024
Expansión,El porcentaje de pobreza laboral anota su segunda menor tasa desde 2008,"De acuerdo con el Coneval, en el último trimestre de 2023, las entidades con menor porcentaje de pobreza laboral fueron Baja California Sur, Baja California y Jalisco.",Economía,https://expansion.mx/economia/2024/02/28/pobreza-laboral-baja-2023-pero-mujeres-son-mas-vulnerables,28/02/2024
Expansión,Banxico reduce pronósticos para la economía mexicana a 2.8%,El Banco de México (Banxico) pronostica que el PIB de México crecerá menos de lo esperado este 2024 y mantuvo sus pronósticos para 2025.,Economía,https://expansion.mx/economia/2024/02/28/banxico-pronostico-crecimiento-economia-mexicana,28/02/2024
Expansión,Los banqueros preparan Convención en Acapulco pese a recuperación desigual,La 87 Convención Bancaria se celebrará en Acapulco y contará con la presencia del presidente López Obrador y a los tres aspirantes a la presidencia.,Economía,https://expansion.mx/economia/2024/02/28/amlo-candidatos-a-presidencia-en-convencion-bancaria-2024,28/02/2024
Expansión,Crecimiento económico de EU en el cuarto trimestre se revisa a la baja,"El Producto Interno Bruto aumentó a una tasa anualizada del 3.2%, revisada ligeramente a la baja desde el ritmo del 3.3%.",Economía,https://expansion.mx/economia/2024/02/28/crecimiento-economico-eu-cuarto-trimestre-se-revisa-a-la-baja,28/02/2024
Expansión,Hacienda congela contrataciones en el gobierno federal,La disposición se aplicará del 2 de marzo al 30 de septiembre de este año; el dinero del que se dispone por las plazas vacantes deberá ser devuelto al ramo de Provisiones Salariales y Económicas.,Economía,https://expansion.mx/economia/2024/02/28/hacienda-congela-contrataciones-gobierno-federal,28/02/2024
Expansión,Hacienda prevé que deuda llegue a 48.8% del PIB este año,El subsecretario de Hacienda señala que el país no requiere de una reforma tributaria para poder solventar desequilibrios fiscales.,Economía,https://expansion.mx/economia/2024/02/28/hacienda-preve-que-deuda-llegue-a-48-8-del-pib-este-ano,28/02/2024
Expansión,inDrive lanza división financiera con tarjeta de crédito y préstamos personales,"Tras una alianza con firmas como Galileo, Mastercard, entre otros, la plataforma de movilidad ofrecerá créditos de hasta 15,000 pesos.",Economía,https://expansion.mx/economia/2024/02/28/indrive-money-tarjeta-de-credito,28/02/2024
Expansión,El SAT duplica la recaudación por fiscalizar operaciones de comercio exterior,"En los primeros cinco años del gobierno, la autoridad fiscal ha puesto el ojo en las operaciones para internar y enviar mercancías al extranjero. Hay errores que derivan en créditos millonarios.",Economía,https://expansion.mx/economia/2024/02/28/sat-fiscalizacion-comercio-exterior,28/02/2024
Expansión,Aranceles al acero presionan más a EU que a México,"En una guerra de aranceles al acero, Estados Unidos tiene la de perder, declaró Raquel Buenrostro, secretaria de Economía.",Economía,https://expansion.mx/economia/2024/02/27/aranceles-acero-estados-unidos-mexico,28/02/2024
Expansión,"El tema energético con Estados Unidos ya se resolvió, asegura Raquel Buenrostro",La titular de Economía explicó que todos los temas por los que había una diferencia en materia energética -electricidad y de hidrocarburos- entre México y EU quedaron resueltos.,Economía,https://expansion.mx/economia/2024/02/27/mexico-eu-resolvieron-conflicto-energetico-buenrostro,28/02/2024
Expansión,"Banco del Bienestar supera meta y llega a 3,149 sucursales","La dependencia informó que 2,750 sucursales fueron construidas exclusivamente por la Secretaría de la Defensa (Sedena).",Economía,https://expansion.mx/economia/2024/02/27/cuantas-sucursales-tiene-banco-bienestar,27/02/2024
Expansión,Los Cetes a 28 días dan por descontado recorte de Banxico,Los Cetes de corto plazo se mantuvieron por segunda semana consecutiva con tasa del 11% mientras que los Cetes a dos años bajaron a su nivel más bajo desde enero.,Economía,https://expansion.mx/economia/2024/02/27/cetes-corto-plazo-mantienen-rendimiento-recorte-tasa-banxico,27/02/2024
Expansión,La OCDE ve oportunidad para recaudar más impuestos en México,"De acuerdo con el Estudio Económico sobre México, la recaudación de impuestos representa apenas el 16.7% del producto interno bruto (PIB), la mitad del promedio de los países de la OCDE.",Economía,https://expansion.mx/economia/2024/02/27/la-ocde-ve-oportunidad-para-recaudar-mas-impuestos-en-mexico,27/02/2024
Expansión,¿Quién es Luis Niño de Rivera? Uno de los fundadores de Banco Azteca,"El banquero que ha anunciado su retiro de Banco Azteca tras 20 años de servicio, fue también en su juventud clavadista olímpico.",Economía,https://expansion.mx/economia/2024/02/27/quien-es-luis-nino-de-rivera-banco-azteca,27/02/2024
Expansión,Las exportaciones mexicanas caen en enero,"Durante el primer mes de 2024, las ventas de México al extranjero registraron una disminución de 1.5% a tasa anual.",Economía,https://expansion.mx/economia/2024/02/27/mexico-balanza-comercial-importaciones-exportaciones-inegi,27/02/2024
Expansión,Las altas tasas de interés presionan a Sofomes y Sofipos,"Al no obtener financiamiento de la misma manera de la banca, la temporada de altas tasas ha repercutido en el fondeo de instituciones financieras no bancarias (IFNB).",Economía,https://expansion.mx/economia/2024/02/27/las-altas-tasas-de-interes-presionan-a-sofomes-y-sofipos,27/02/2024
